City,review_count,avg_rating,rating_std,min_rating,max_rating,unique_places,unique_reviewers,five_star_rate,rank,dense_rank,row_num,pct_rank,review_pct
Bhabhua,6,3.8333,1.169,2.0,5.0,2,1,0.3333,1367,582,1372,0.7568,0.0
Cortalim,6,4.3333,0.8165,3.0,5.0,1,1,0.5,1367,582,1373,0.7568,0.0
Dantewada,6,3.3333,1.3663,2.0,5.0,3,1,0.3333,1367,582,1374,0.7568,0.0
Ferozpur Jhirka,6,4.0,0.0,4.0,4.0,4,1,0.0,1367,582,1375,0.7568,0.0
Gholu Majra,6,4.6667,0.5164,4.0,5.0,1,1,0.6667,1367,582,1376,0.7568,0.0
Govardhan,6,3.8333,1.169,2.0,5.0,2,1,0.3333,1367,582,1377,0.7568,0.0
Koppa,6,3.6667,1.0328,2.0,5.0,2,1,0.1667,1367,582,1378,0.7568,0.0
Kamavarapukota,6,4.1667,0.9832,3.0,5.0,2,1,0.5,1367,582,1379,0.7568,0.0
Karsog,6,4.3333,0.8165,3.0,5.0,2,1,0.5,1367,582,1380,0.7568,0.0
Kudrasthe,6,4.6667,0.5164,4.0,5.0,1,1,0.6667,1367,582,1381,0.7568,0.0
Kadiri,6,3.5,1.0488,2.0,5.0,1,1,0.1667,1367,582,1382,0.7568,0.0
Ernakulam District,6,4.1667,0.7528,3.0,5.0,1,1,0.3333,1367,582,1383,0.7568,0.0
Lakkundi,6,4.6667,0.5164,4.0,5.0,2,1,0.6667,1367,582,1384,0.7568,0.0
Jhalrapatan,6,4.3333,0.5164,4.0,5.0,1,1,0.3333,1367,582,1385,0.7568,0.0
Kannauj,6,4.0,1.2649,2.0,5.0,3,1,0.5,1367,582,1386,0.7568,0.0
Jakrem,6,3.6667,0.5164,3.0,4.0,1,1,0.0,1367,582,1387,0.7568,0.0
Manarcaud,6,4.1667,0.7528,3.0,5.0,1,1,0.3333,1367,582,1388,0.7568,0.0
Molcornem,6,3.8333,0.7528,3.0,5.0,1,1,0.1667,1367,582,1389,0.7568,0.0
Mukhla,6,3.8333,0.9832,3.0,5.0,1,1,0.3333,1367,582,1390,0.7568,0.0
Mansa,6,5.0,0.0,5.0,5.0,1,1,1.0,1367,582,1391,0.7568,0.0
Nazira,6,4.0,0.6325,3.0,5.0,1,1,0.1667,1367,582,1392,0.7568,0.0
Rajapalayam,6,4.3333,0.8165,3.0,5.0,1,1,0.5,1367,582,1393,0.7568,0.0
Poompuhar,6,4.0,1.0954,2.0,5.0,2,1,0.3333,1367,582,1394,0.7568,0.0
Qadian,6,4.3333,0.8165,3.0,5.0,2,1,0.5,1367,582,1395,0.7568,0.0
Panamaram,6,4.1667,1.6021,1.0,5.0,1,1,0.6667,1367,582,1396,0.7568,0.0
Ramakkalmedu,6,4.1667,0.7528,3.0,5.0,2,1,0.3333,1367,582,1397,0.7568,0.0
Salkanpur,6,4.3333,1.0328,3.0,5.0,1,1,0.6667,1367,582,1398,0.7568,0.0
Sharchi,6,3.6667,1.0328,2.0,5.0,1,1,0.1667,1367,582,1399,0.7568,0.0
Pazhayannur,6,4.0,0.6325,3.0,5.0,1,1,0.1667,1367,582,1400,0.7568,0.0
Sheopur,6,4.1667,0.9832,3.0,5.0,2,1,0.5,1367,582,1401,0.7568,0.0
Thiruvarangam,6,4.0,0.8944,3.0,5.0,1,1,0.3333,1367,582,1402,0.7568,0.0
Simlipal National Park,6,3.5,1.6432,1.0,5.0,2,1,0.3333,1367,582,1403,0.7568,0.0
Sirhind,6,3.6667,1.0328,2.0,5.0,2,1,0.1667,1367,582,1404,0.7568,0.0
Udayagiri,6,4.0,1.0954,2.0,5.0,1,1,0.3333,1367,582,1405,0.7568,0.0
Vemulawada,6,4.3333,0.8165,3.0,5.0,1,1,0.5,1367,582,1406,0.7568,0.0
Tuni,6,3.8333,0.9832,3.0,5.0,1,1,0.3333,1367,582,1407,0.7568,0.0
Kainakary,5,4.4,0.8944,3.0,5.0,1,1,0.6,1408,583,1408,0.7795,0.0
Alto-Porvorim,5,4.4,1.3416,2.0,5.0,1,1,0.8,1408,583,1409,0.7795,0.0
Azhikode,5,4.8,0.4472,4.0,5.0,2,1,0.8,1408,583,1410,0.7795,0.0
Pomburpa,5,4.4,0.5477,4.0,5.0,1,1,0.4,1408,583,1411,0.7795,0.0
Baramulla,5,4.0,0.7071,3.0,5.0,3,1,0.2,1408,583,1412,0.7795,0.0
Batala,5,4.4,0.5477,4.0,5.0,2,1,0.4,1408,583,1413,0.7795,0.0
Baghpat,5,4.8,0.4472,4.0,5.0,1,1,0.8,1408,583,1414,0.7795,0.0
Adoni,5,4.2,1.0954,3.0,5.0,1,1,0.6,1408,583,1415,0.7795,0.0
Pulinkunnu,5,3.8,0.8367,3.0,5.0,1,1,0.2,1408,583,1416,0.7795,0.0
Begusarai,5,4.6,0.5477,4.0,5.0,1,1,0.6,1408,583,1417,0.7795,0.0
Arakkonam,5,3.4,1.1402,2.0,5.0,1,1,0.2,1408,583,1418,0.7795,0.0
Barshi,5,4.2,0.8367,3.0,5.0,1,1,0.4,1408,583,1419,0.7795,0.0
Dahej,5,5.0,0.0,5.0,5.0,1,1,1.0,1408,583,1420,0.7795,0.0
Beypore,5,4.2,0.8367,3.0,5.0,1,1,0.4,1408,583,1421,0.7795,0.0
Cumbum,5,4.4,0.5477,4.0,5.0,1,1,0.4,1408,583,1422,0.7795,0.0
Fazilka,5,3.6,0.8944,3.0,5.0,1,1,0.2,1408,583,1423,0.7795,0.0
Budhauli,5,4.0,0.7071,3.0,5.0,1,1,0.2,1408,583,1424,0.7795,0.0
Churachandpur,5,3.6,1.1402,2.0,5.0,1,1,0.2,1408,583,1425,0.7795,0.0
Dhari,5,4.6,0.5477,4.0,5.0,2,1,0.6,1408,583,1426,0.7795,0.0
Deoria,5,3.8,0.8367,3.0,5.0,1,1,0.2,1408,583,1427,0.7795,0.0
Dharapuram,5,4.6,0.5477,4.0,5.0,1,1,0.6,1408,583,1428,0.7795,0.0
Garoi,5,5.0,0.0,5.0,5.0,1,1,1.0,1408,583,1429,0.7795,0.0
Gorubathan,5,4.0,1.0,3.0,5.0,1,1,0.4,1408,583,1430,0.7795,0.0
Kavi,5,4.4,0.8944,3.0,5.0,1,1,0.6,1408,583,1431,0.7795,0.0
Khed,5,4.0,0.7071,3.0,5.0,2,1,0.2,1408,583,1432,0.7795,0.0
Jariput,5,4.4,0.5477,4.0,5.0,1,1,0.4,1408,583,1433,0.7795,0.0
Kaipadar,5,4.4,0.8944,3.0,5.0,1,1,0.6,1408,583,1434,0.7795,0.0
Lawngtlai,5,4.0,0.7071,3.0,5.0,3,1,0.2,1408,583,1435,0.7795,0.0
Kasol,5,4.4,0.8944,3.0,5.0,1,1,0.6,1408,583,1436,0.7795,0.0
Lalitpur,5,4.2,0.8367,3.0,5.0,2,1,0.4,1408,583,1437,0.7795,0.0
Lumding,5,4.2,0.8367,3.0,5.0,3,1,0.4,1408,583,1438,0.7795,0.0
Madurantakam,5,3.6,0.8944,3.0,5.0,1,1,0.2,1408,583,1439,0.7795,0.0
Malbazar,5,5.0,0.0,5.0,5.0,1,1,1.0,1408,583,1440,0.7795,0.0
Maynaguri,5,4.0,0.7071,3.0,5.0,1,1,0.2,1408,583,1441,0.7795,0.0
Lunglei,5,5.0,0.0,5.0,5.0,2,1,1.0,1408,583,1442,0.7795,0.0
Mahul Pali,5,4.4,0.8944,3.0,5.0,1,1,0.6,1408,583,1443,0.7795,0.0
Pulicat,5,3.8,1.0954,2.0,5.0,2,1,0.2,1408,583,1444,0.7795,0.0
Puttur,5,4.2,0.8367,3.0,5.0,2,1,0.4,1408,583,1445,0.7795,0.0
Pazhayangadi,5,3.4,1.1402,2.0,5.0,2,1,0.2,1408,583,1446,0.7795,0.0
Sherpe,5,3.8,0.8367,3.0,5.0,1,1,0.2,1408,583,1447,0.7795,0.0
Pandua,5,4.0,0.7071,3.0,5.0,2,1,0.2,1408,583,1448,0.7795,0.0
Rajmachi,5,3.8,0.8367,3.0,5.0,1,1,0.2,1408,583,1449,0.7795,0.0
Saharsa,5,4.4,0.5477,4.0,5.0,2,1,0.4,1408,583,1450,0.7795,0.0
Sarzora,5,4.2,0.4472,4.0,5.0,1,1,0.2,1408,583,1451,0.7795,0.0
Oothukadu,5,3.6,0.5477,3.0,4.0,1,1,0.0,1408,583,1452,0.7795,0.0
Palamaner,5,3.8,0.8367,3.0,5.0,3,1,0.2,1408,583,1453,0.7795,0.0
Nuh,5,4.2,0.4472,4.0,5.0,3,1,0.2,1408,583,1454,0.7795,0.0
Oachira,5,4.2,0.8367,3.0,5.0,1,1,0.4,1408,583,1455,0.7795,0.0
Raikot,5,4.4,0.8944,3.0,5.0,2,1,0.6,1408,583,1456,0.7795,0.0
Pottenplave,5,3.8,0.4472,3.0,4.0,1,1,0.0,1408,583,1457,0.7795,0.0
Songadh,5,4.8,0.4472,4.0,5.0,3,1,0.8,1408,583,1458,0.7795,0.0
Yadgir,5,3.4,1.1402,2.0,5.0,3,1,0.2,1408,583,1459,0.7795,0.0
Sujangarh,5,4.6,0.5477,4.0,5.0,2,1,0.6,1408,583,1460,0.7795,0.0
Virje,5,4.0,1.4142,2.0,5.0,1,1,0.6,1408,583,1461,0.7795,0.0
Barpeta,4,3.5,0.5774,3.0,4.0,3,1,0.0,1462,584,1462,0.8094,0.0
Anakulam,4,4.75,0.5,4.0,5.0,1,1,0.75,1462,584,1463,0.8094,0.0
Balgudar,4,4.0,1.1547,3.0,5.0,1,1,0.5,1462,584,1464,0.8094,0.0
Tajganj,4,4.75,0.5,4.0,5.0,1,1,0.75,1462,584,1465,0.8094,0.0
Aversa,4,4.25,0.5,4.0,5.0,1,1,0.25,1462,584,1466,0.8094,0.0
Badgam,4,4.0,0.8165,3.0,5.0,2,1,0.25,1462,584,1467,0.8094,0.0
Barrackpur,4,4.0,0.8165,3.0,5.0,1,1,0.25,1462,584,1468,0.8094,0.0
Sangolda,4,4.0,0.8165,3.0,5.0,2,1,0.25,1462,584,1469,0.8094,0.0
Barwani,4,4.25,0.9574,3.0,5.0,1,1,0.5,1462,584,1470,0.8094,0.0
Bijolia,4,3.75,0.5,3.0,4.0,2,1,0.0,1462,584,1471,0.8094,0.0
Bidarakatte,4,4.5,0.5774,4.0,5.0,1,1,0.5,1462,584,1472,0.8094,0.0
Maina,4,5.0,0.0,5.0,5.0,2,1,1.0,1462,584,1473,0.8094,0.0
Chuntang,4,4.5,1.0,3.0,5.0,2,1,0.75,1462,584,1474,0.8094,0.0
Deo,4,5.0,0.0,5.0,5.0,1,1,1.0,1462,584,1475,0.8094,0.0
Bicholim,4,4.75,0.5,4.0,5.0,2,1,0.75,1462,584,1476,0.8094,0.0
Chatra,4,4.0,1.1547,3.0,5.0,2,1,0.5,1462,584,1477,0.8094,0.0
Chorla,4,4.0,0.8165,3.0,5.0,1,1,0.25,1462,584,1478,0.8094,0.0
Dhaula Kuan,4,4.5,0.5774,4.0,5.0,1,1,0.5,1462,584,1479,0.8094,0.0
Egatoor,4,4.75,0.5,4.0,5.0,1,1,0.75,1462,584,1480,0.8094,0.0
Erimayur-II,4,4.25,0.5,4.0,5.0,1,1,0.25,1462,584,1481,0.8094,0.0
Gumla,4,3.75,0.5,3.0,4.0,3,1,0.0,1462,584,1482,0.8094,0.0
Gyaraspur,4,3.75,0.9574,3.0,5.0,2,1,0.25,1462,584,1483,0.8094,0.0
Jaigaon,4,4.0,1.4142,2.0,5.0,1,1,0.5,1462,584,1484,0.8094,0.0
Huzurnagar,4,3.75,0.9574,3.0,5.0,1,1,0.25,1462,584,1485,0.8094,0.0
Kharagpur,4,4.0,0.8165,3.0,5.0,1,1,0.25,1462,584,1486,0.8094,0.0
Labpur,4,4.25,0.9574,3.0,5.0,1,1,0.5,1462,584,1487,0.8094,0.0
Kamod,4,3.75,0.9574,3.0,5.0,1,1,0.25,1462,584,1488,0.8094,0.0
Kolaghat,4,3.5,0.5774,3.0,4.0,1,1,0.0,1462,584,1489,0.8094,0.0
Menar,4,4.0,0.8165,3.0,5.0,1,1,0.25,1462,584,1490,0.8094,0.0
Mandarthi,4,4.5,0.5774,4.0,5.0,1,1,0.5,1462,584,1491,0.8094,0.0
Maravanthe,4,4.5,1.0,3.0,5.0,1,1,0.75,1462,584,1492,0.8094,0.0
Parthampura,4,5.0,0.0,5.0,5.0,1,1,1.0,1462,584,1493,0.8094,0.0
Rampachodavaram,4,4.75,0.5,4.0,5.0,1,1,0.75,1462,584,1494,0.8094,0.0
Shahjahanpur,4,4.0,1.1547,3.0,5.0,1,1,0.5,1462,584,1495,0.8094,0.0
Nurpur,4,4.5,0.5774,4.0,5.0,1,1,0.5,1462,584,1496,0.8094,0.0
Perambalur,4,4.25,0.9574,3.0,5.0,1,1,0.5,1462,584,1497,0.8094,0.0
Sagar,4,4.5,1.0,3.0,5.0,1,1,0.75,1462,584,1498,0.8094,0.0
Salasi,4,3.25,1.2583,2.0,5.0,1,1,0.25,1462,584,1499,0.8094,0.0
Shahdol,4,4.0,1.1547,3.0,5.0,1,1,0.5,1462,584,1500,0.8094,0.0
Pulpally,4,4.25,0.5,4.0,5.0,1,1,0.25,1462,584,1501,0.8094,0.0
Rakchham,4,4.75,0.5,4.0,5.0,1,1,0.75,1462,584,1502,0.8094,0.0
Shankheshwar,4,4.25,1.5,2.0,5.0,2,1,0.75,1462,584,1503,0.8094,0.0
Vikramgadh,4,4.25,0.9574,3.0,5.0,1,1,0.5,1462,584,1504,0.8094,0.0
Sonapur Pathar,4,5.0,0.0,5.0,5.0,1,1,1.0,1462,584,1505,0.8094,0.0
Udala,4,4.75,0.5,4.0,5.0,1,1,0.75,1462,584,1506,0.8094,0.0
Virudachalam,4,4.25,0.9574,3.0,5.0,1,1,0.5,1462,584,1507,0.8094,0.0
Vaduvur,4,4.5,0.5774,4.0,5.0,1,1,0.5,1462,584,1508,0.8094,0.0
Thiruputkuzhi,4,4.0,0.8165,3.0,5.0,1,1,0.25,1462,584,1509,0.8094,0.0
Vanakbara,4,4.75,0.5,4.0,5.0,1,1,0.75,1462,584,1510,0.8094,0.0
Anchal,3,4.3333,1.1547,3.0,5.0,1,1,0.6667,1511,585,1511,0.8366,0.0
Barua Sagar,3,4.3333,0.5774,4.0,5.0,1,1,0.3333,1511,585,1512,0.8366,0.0
Ausa,3,5.0,0.0,5.0,5.0,1,1,1.0,1511,585,1513,0.8366,0.0
Anjanvel,3,3.3333,0.5774,3.0,4.0,2,1,0.0,1511,585,1514,0.8366,0.0
Bhinar,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1515,0.8366,0.0
Denkanikottai,3,3.0,1.0,2.0,4.0,2,1,0.0,1511,585,1516,0.8366,0.0
Dhaulas,3,3.0,1.0,2.0,4.0,1,1,0.0,1511,585,1517,0.8366,0.0
Bhusawal,3,4.0,1.0,3.0,5.0,1,1,0.3333,1511,585,1518,0.8366,0.0
Bulandshahr,3,3.3333,1.1547,2.0,4.0,1,1,0.0,1511,585,1519,0.8366,0.0
Chinnamanur,3,4.0,1.0,3.0,5.0,1,1,0.3333,1511,585,1520,0.8366,0.0
Carmona,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1521,0.8366,0.0
Chhachhrauli,3,1.6667,1.1547,1.0,3.0,1,1,0.0,1511,585,1522,0.8366,0.0
Chintpurni,3,3.6667,0.5774,3.0,4.0,1,1,0.0,1511,585,1523,0.8366,0.0
Chicolna,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1524,0.8366,0.0
Chandragutti,3,3.6667,1.1547,3.0,5.0,1,1,0.3333,1511,585,1525,0.8366,0.0
Bhagani,3,2.3333,0.5774,2.0,3.0,2,1,0.0,1511,585,1526,0.8366,0.0
Bhagdara,3,5.0,0.0,5.0,5.0,1,1,1.0,1511,585,1527,0.8366,0.0
Dyathapura,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1528,0.8366,0.0
Hajipur,3,4.0,0.0,4.0,4.0,1,1,0.0,1511,585,1529,0.8366,0.0
Hoovina Hadagalli Taluk,3,4.0,1.0,3.0,5.0,1,1,0.3333,1511,585,1530,0.8366,0.0
Injole,3,3.6667,1.1547,3.0,5.0,1,1,0.3333,1511,585,1531,0.8366,0.0
Ghagra,3,4.0,1.0,3.0,5.0,1,1,0.3333,1511,585,1532,0.8366,0.0
Hosadurga,3,3.6667,1.1547,3.0,5.0,2,1,0.3333,1511,585,1533,0.8366,0.0
Kolagappara,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1534,0.8366,0.0
Kokrajhar,3,4.3333,0.5774,4.0,5.0,1,1,0.3333,1511,585,1535,0.8366,0.0
Kandla,3,5.0,0.0,5.0,5.0,1,1,1.0,1511,585,1536,0.8366,0.0
Kohri,3,4.0,0.0,4.0,4.0,1,1,0.0,1511,585,1537,0.8366,0.0
Jamtara,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1538,0.8366,0.0
Jibhi,3,5.0,0.0,5.0,5.0,1,1,1.0,1511,585,1539,0.8366,0.0
Kalyani,3,4.3333,0.5774,4.0,5.0,1,1,0.3333,1511,585,1540,0.8366,0.0
Kuravilangad,3,5.0,0.0,5.0,5.0,1,1,1.0,1511,585,1541,0.8366,0.0
Khalapur,3,5.0,0.0,5.0,5.0,1,1,1.0,1511,585,1542,0.8366,0.0
Khetri,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1543,0.8366,0.0
Kumaon,3,4.0,1.0,3.0,5.0,2,1,0.3333,1511,585,1544,0.8366,0.0
Khurja,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1545,0.8366,0.0
Mishrikh Neemsar,3,3.3333,1.1547,2.0,4.0,3,1,0.0,1511,585,1546,0.8366,0.0
Madla,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1547,0.8366,0.0
Long Island,3,4.6667,0.5774,4.0,5.0,2,1,0.6667,1511,585,1548,0.8366,0.0
Nagapattinam District,3,4.0,1.0,3.0,5.0,2,1,0.3333,1511,585,1549,0.8366,0.0
Nandalur,3,3.6667,0.5774,3.0,4.0,1,1,0.0,1511,585,1550,0.8366,0.0
Nadaun,3,3.0,1.7321,2.0,5.0,1,1,0.3333,1511,585,1551,0.8366,0.0
Nayagrh,3,5.0,0.0,5.0,5.0,2,1,1.0,1511,585,1552,0.8366,0.0
Rajauri,3,3.3333,1.5275,2.0,5.0,3,1,0.3333,1511,585,1553,0.8366,0.0
Rajmahal,3,4.0,1.0,3.0,5.0,1,1,0.3333,1511,585,1554,0.8366,0.0
Proddatur,3,4.0,1.0,3.0,5.0,1,1,0.3333,1511,585,1555,0.8366,0.0
Rarang Khas,3,4.0,1.0,3.0,5.0,1,1,0.3333,1511,585,1556,0.8366,0.0
Serchhip,3,3.6667,0.5774,3.0,4.0,2,1,0.0,1511,585,1557,0.8366,0.0
Rajakkad,3,4.3333,0.5774,4.0,5.0,1,1,0.3333,1511,585,1558,0.8366,0.0
Rai,3,3.6667,0.5774,3.0,4.0,1,1,0.0,1511,585,1559,0.8366,0.0
Revdanda,3,4.0,1.0,3.0,5.0,1,1,0.3333,1511,585,1560,0.8366,0.0
Sadahalli,3,4.3333,0.5774,4.0,5.0,1,1,0.3333,1511,585,1561,0.8366,0.0
Peren,3,4.0,0.0,4.0,4.0,1,1,0.0,1511,585,1562,0.8366,0.0
Odagaon,3,3.3333,0.5774,3.0,4.0,1,1,0.0,1511,585,1563,0.8366,0.0
Ranipet,3,4.3333,0.5774,4.0,5.0,1,1,0.3333,1511,585,1564,0.8366,0.0
Rohtas,3,4.3333,1.1547,3.0,5.0,3,1,0.6667,1511,585,1565,0.8366,0.0
Sanasar,3,4.3333,0.5774,4.0,5.0,1,1,0.3333,1511,585,1566,0.8366,0.0
Tasgaon,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1567,0.8366,0.0
Soron,3,3.6667,0.5774,3.0,4.0,1,1,0.0,1511,585,1568,0.8366,0.0
Subrahmanya,3,4.3333,0.5774,4.0,5.0,2,1,0.3333,1511,585,1569,0.8366,0.0
Venkannaguda,3,4.6667,0.5774,4.0,5.0,1,1,0.6667,1511,585,1570,0.8366,0.0
Azamgarh,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1571,0.8698,0.0
Ambasamudram,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1572,0.8698,0.0
Arayankavu,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1573,0.8698,0.0
Ariyankuppam,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1574,0.8698,0.0
Balotra,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1575,0.8698,0.0
Astakatti,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1576,0.8698,0.0
Nimbahera,2,3.5,0.7071,3.0,4.0,2,1,0.0,1571,586,1577,0.8698,0.0
Acharapakkam,2,3.5,2.1213,2.0,5.0,2,1,0.5,1571,586,1578,0.8698,0.0
Ahwa,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1579,0.8698,0.0
Etawah,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1580,0.8698,0.0
Damoy,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1581,0.8698,0.0
Blathykavala,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1582,0.8698,0.0
Chamrajnagar,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1583,0.8698,0.0
Bikkavolu,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1584,0.8698,0.0
Cheruthuruthi,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1585,0.8698,0.0
Chinsurah,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1586,0.8698,0.0
Falna,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1587,0.8698,0.0
Tadong,2,3.0,0.0,3.0,3.0,1,1,0.0,1571,586,1588,0.8698,0.0
Upper Subansiri District,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1589,0.8698,0.0
Contai,2,3.0,0.0,3.0,3.0,1,1,0.0,1571,586,1590,0.8698,0.0
Budaun,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1591,0.8698,0.0
Canning,2,4.5,0.7071,4.0,5.0,2,1,0.5,1571,586,1592,0.8698,0.0
Dasanapura,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1593,0.8698,0.0
Garh Siliyara,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1594,0.8698,0.0
Jagraon,2,4.0,1.4142,3.0,5.0,1,1,0.5,1571,586,1595,0.8698,0.0
Hanumanthapuram,2,3.0,0.0,3.0,3.0,1,1,0.0,1571,586,1596,0.8698,0.0
Gubbi,2,3.0,0.0,3.0,3.0,1,1,0.0,1571,586,1597,0.8698,0.0
Gudur,2,3.0,1.4142,2.0,4.0,1,1,0.0,1571,586,1598,0.8698,0.0
Harigar,2,4.0,1.4142,3.0,5.0,1,1,0.5,1571,586,1599,0.8698,0.0
Jadupur,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1600,0.8698,0.0
Koilwar,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1601,0.8698,0.0
Lakhimpur,2,4.0,1.4142,3.0,5.0,1,1,0.5,1571,586,1602,0.8698,0.0
Kailashahar,2,3.0,1.4142,2.0,4.0,2,1,0.0,1571,586,1603,0.8698,0.0
Khonsa,2,2.5,0.7071,2.0,3.0,1,1,0.0,1571,586,1604,0.8698,0.0
Kupup,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1605,0.8698,0.0
Katoya,2,3.0,0.0,3.0,3.0,1,1,0.0,1571,586,1606,0.8698,0.0
Ladnun,2,4.0,1.4142,3.0,5.0,1,1,0.5,1571,586,1607,0.8698,0.0
Kelwa,2,3.5,2.1213,2.0,5.0,1,1,0.5,1571,586,1608,0.8698,0.0
Mamidada,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1609,0.8698,0.0
Marmagao,2,3.5,2.1213,2.0,5.0,1,1,0.5,1571,586,1610,0.8698,0.0
Galibeedu,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1611,0.8698,0.0
Mandapeta,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1612,0.8698,0.0
Mazbat,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1613,0.8698,0.0
Meenangadi,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1614,0.8698,0.0
Madugula,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1615,0.8698,0.0
Mecheri,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1616,0.8698,0.0
Nelamangala,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1617,0.8698,0.0
Naina Devi,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1618,0.8698,0.0
Nambol,2,2.0,0.0,2.0,2.0,2,1,0.0,1571,586,1619,0.8698,0.0
Naya Raipur,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1620,0.8698,0.0
Nagar,2,4.0,0.0,4.0,4.0,2,1,0.0,1571,586,1621,0.8698,0.0
Narsapur,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1622,0.8698,0.0
Narlai,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1623,0.8698,0.0
Navadvipa,2,4.0,1.4142,3.0,5.0,2,1,0.5,1571,586,1624,0.8698,0.0
Remed,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1625,0.8698,0.0
Shantiniketan,2,4.0,1.4142,3.0,5.0,2,1,0.5,1571,586,1626,0.8698,0.0
Rajgurunagar,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1627,0.8698,0.0
Salogra,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1628,0.8698,0.0
Sabalgarh,2,4.5,0.7071,4.0,5.0,2,1,0.5,1571,586,1629,0.8698,0.0
Saiha,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1630,0.8698,0.0
Shahdara Sharif,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1631,0.8698,0.0
Renigunta,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1632,0.8698,0.0
Salud Dugra,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1633,0.8698,0.0
Sanghol,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1634,0.8698,0.0
Anaimalai,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1635,0.8698,0.0
Palode,2,4.0,1.4142,3.0,5.0,2,1,0.5,1571,586,1636,0.8698,0.0
Raireshwar,2,4.0,0.0,4.0,4.0,1,1,0.0,1571,586,1637,0.8698,0.0
Pehowa,2,3.5,2.1213,2.0,5.0,1,1,0.5,1571,586,1638,0.8698,0.0
Shahpura,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1639,0.8698,0.0
Robertsganj,2,3.0,0.0,3.0,3.0,1,1,0.0,1571,586,1640,0.8698,0.0
Shirali,2,4.0,1.4142,3.0,5.0,1,1,0.5,1571,586,1641,0.8698,0.0
Shravanabelagola,2,4.5,0.7071,4.0,5.0,1,1,0.5,1571,586,1642,0.8698,0.0
Tiptur,2,5.0,0.0,5.0,5.0,1,1,1.0,1571,586,1643,0.8698,0.0
Villianur,2,3.5,0.7071,3.0,4.0,1,1,0.0,1571,586,1644,0.8698,0.0
Uttiramerur,2,3.0,0.0,3.0,3.0,1,1,0.0,1571,586,1645,0.8698,0.0
