rank,Place,avg_rating,review_count,rating_std,avg_polarity,rating_score,volume_score,sentiment_score,hotspot_score
1079,Gallery One,4.8421,19,0.3746,0.4438,0.9605250000000001,0.2459990345950958,0.6821714285714285,0.690496
1080,Kozhikode Beach,4.1532,496,0.9933,0.2962,0.7883,0.5892479802352134,0.5978285714285715,0.69049
1081,Deltin Jaqk,4.2293,375,1.0726,0.2911,0.8073250000000001,0.5594406354357248,0.5949142857142858,0.690478
1082,My Kerala Taxi Cab,5.0,7,0.0,0.5267,1.0,0.1481061766350105,0.7295428571428572,0.69034
1083,Green Valley,4.2195,369,0.8393,0.3051,0.804875,0.5577220564484362,0.6029142857142856,0.690337
1084,Shivoham Shiva Temple,4.1189,681,0.889,0.2434,0.779725,0.6230551320986559,0.5676571428571429,0.69031
1085,Manali Sanctuary,4.271,310,0.8229,0.2969,0.81775,0.5391635608599923,0.5982285714285714,0.69027
1086,Moti Mahal,4.383,141,0.8673,0.3939,0.84575,0.4554077665710038,0.6536571428571428,0.690229
1087,Kethapayya Narayan Temple,4.3278,180,0.7462,0.385,0.83195,0.48133366152634594,0.6485714285714286,0.690089
1088,Kalyani Village Resort,4.625,64,0.8262,0.3471,0.90625,0.37192184722119187,0.6269142857142856,0.690084
1089,Gedee Car Museum,4.459,122,0.6699,0.3492,0.8647499999999999,0.44006155149194276,0.6281142857142857,0.690016
1090,Prakasam Barrage,4.2823,209,0.7732,0.3924,0.820575,0.4972106163051432,0.6528,0.690011
1091,Gangaikonda Cholapuram,4.2904,272,0.8286,0.3098,0.8226,0.525240570971154,0.6056,0.689992
1092,Banaras Ghats,3.9321,1310,0.9146,0.2614,0.733025,0.6928741640893277,0.5779428571428572,0.689963
1093,Loktak Lake,4.2953,254,0.7722,0.3231,0.823825,0.5179534727835554,0.6132,0.689939
1094,Brahma Temple,3.9596,1337,0.8839,0.2252,0.7399,0.695052097290654,0.5572571428571429,0.689917
1095,Mawkdok Dympep Valley,4.3581,148,0.747,0.4044,0.8395250000000001,0.460548635707233,0.6596571428571428,0.689859
1096,Friday Mosque (Jama Masjid),3.9161,1525,0.9925,0.2354,0.729025,0.7090982535335753,0.5630857142857143,0.689859
1097,Crafts Museum,4.3581,229,0.8549,0.2826,0.8395250000000001,0.5069296793191874,0.5900571428571428,0.689853
1098,Devarayana Durga,4.3885,139,0.7849,0.3883,0.8471249999999999,0.45389233657681066,0.650457142857143,0.689822
1099,Soochippara Falls (Sentinel Rock Waterfall),4.084,714,0.915,0.2639,0.7709999999999999,0.6281034424045098,0.5793714285714285,0.689805
1100,Kanyakumari Wax Museum,4.2785,219,0.8405,0.3817,0.819625,0.5021806297784138,0.6466857142857142,0.689804
1101,Sunset View Point,4.2359,284,0.8761,0.3556,0.808975,0.5298363773253215,0.6317714285714285,0.689793
1102,Shedup Choepelling Temple,4.4559,136,0.749,0.3204,0.8639749999999999,0.45157810840245644,0.6116571428571429,0.689792
1103,Devi Talab Mandir Temple,4.4468,141,0.7214,0.3196,0.8616999999999999,0.4554077665710038,0.6112,0.689712
1104,Tapovan Temple,4.5915,71,0.5497,0.3517,0.897875,0.3828489127266861,0.6295428571428572,0.689701
1105,Sammilan Shetty’s Butterfly Park,4.472,125,0.8189,0.325,0.8680000000000001,0.4426360380733904,0.6142857142857142,0.689648
1106,Pallivasal Falls,4.525,80,0.7791,0.3909,0.8812500000000001,0.3954323838658459,0.6519428571428572,0.689643
1107,Jalakandeswarar Temple,4.3472,193,0.7897,0.3401,0.8368,0.4887439285903205,0.6229142857142858,0.689606
1108,Mawlynnong Village,4.2894,311,0.7991,0.2698,0.8223499999999999,0.5395065339419549,0.5827428571428571,0.689576
1109,Chances Casino and Club,4.6,60,0.8068,0.387,0.8999999999999999,0.3651363275289652,0.6497142857142857,0.689484
1110,Laxmi Mata Temple,5.0,7,0.0,0.5191,1.0,0.1481061766350105,0.7252,0.689472
1111,Serenity Beach,4.134,612,1.0195,0.2493,0.7835000000000001,0.6116594973860126,0.5710285714285714,0.689454
1112,Ram Jhula,3.9956,900,0.8633,0.2922,0.7489,0.6528063577575406,0.5955428571428572,0.6894
1113,Dargah Shariff,3.9713,1325,0.9751,0.2103,0.742825,0.6940896040845768,0.5487428571428571,0.689388
1114,Jami Masjid,4.2267,375,0.8172,0.2842,0.806675,0.5594406354357248,0.5909714285714286,0.689364
1115,Thai Monastery,4.3723,137,0.786,0.4056,0.843075,0.45235510108743465,0.6603428571428571,0.689313
1116,High Altitude Zoo,4.0521,787,0.91,0.2664,0.7630250000000001,0.63848956486431,0.5808,0.689219
1117,JP Park,4.4268,157,0.7942,0.3072,0.8567,0.4668144324789484,0.6041142857142857,0.689217
1118,Alkapuri Haveli,4.7727,22,0.4289,0.4693,0.9431750000000001,0.26093064472409155,0.6967428571428572,0.689215
1119,Nathatop,4.2621,248,0.8295,0.3592,0.815525,0.5154096377654448,0.6338285714285714,0.689151
1120,Escapade Adventures and Holidays Pvt. Ltd - Day Tour,4.8889,9,0.3333,0.5752,0.9722249999999999,0.1719459462775906,0.757257142857143,0.689148
1121,International Roerich Memorial Trust,4.3879,165,0.7456,0.3352,0.846975,0.4720913580371124,0.6201142857142857,0.689138
1122,Velocity Entertainmentz,4.3939,165,0.9734,0.3286,0.8484750000000001,0.4720913580371124,0.6163428571428572,0.689133
1123,The Giving Tree at Kasthuri Estate,4.8235,17,0.393,0.4817,0.955875,0.23474273609167554,0.7038285714285715,0.689126
1124,Jama Masjid,4.0727,688,0.8885,0.2798,0.768175,0.6241461002410148,0.5884571428571429,0.689023
1125,Chokhi Dhani,4.347,219,0.9424,0.2999,0.8367500000000001,0.5021806297784138,0.5999428571428572,0.689018
1126,Shirdi Sai Baba Temple,4.2814,295,0.7641,0.2884,0.8203499999999999,0.5338822868058561,0.5933714285714285,0.689014
1127,Parliament House,4.1604,424,0.8123,0.3191,0.7901,0.5725280510153083,0.6109142857142856,0.688991
1128,"ISKCON Temple, Ghaziabad",4.4717,106,0.8072,0.3652,0.8679250000000001,0.42517336181600485,0.6372571428571429,0.688966
1129,Van Vihar National Park,4.2427,342,0.9011,0.2887,0.810675,0.5496268176276392,0.5935428571428571,0.688934
1130,Pemayangtse Gompa,4.2305,334,0.8077,0.3085,0.807625,0.5471054965229187,0.6048571428571429,0.688916
1131,Townview Point,4.6071,56,0.5618,0.3931,0.901775,0.3578904310477309,0.6532,0.688895
1132,Fun City,4.7143,35,0.6217,0.4045,0.9285749999999999,0.3087958244091808,0.6597142857142858,0.688869
1133,Pahalgam Golf Course,4.4016,127,0.7266,0.3905,0.8504,0.4443185299050315,0.6517142857142858,0.688838
1134,Kannur Indoor Stadium,5.0,4,0.0,0.6437,1.0,0.09789285796008532,0.7964,0.688648
1135,Badamwari Garden,4.3759,141,0.6922,0.3878,0.8439749999999999,0.4554077665710038,0.6501714285714285,0.688644
1136,Sidi Saiyyed's Mosque,4.1085,544,0.8328,0.3027,0.7771250000000001,0.5990978095119457,0.6015428571428572,0.6886
1137,Baisipali Wildlife Sanctuary,5.0,1,,0.9,1.0,0.0,0.9428571428571428,0.688571
1138,Banni Mata Temple,5.0,1,,0.9,1.0,0.0,0.9428571428571428,0.688571
1139,Rukmini Devi temple,5.0,3,0.0,0.7056,1.0,0.07405308831750526,0.8317714285714286,0.68857
1140,Jatoli Shiv Temple,4.6087,46,0.6138,0.4426,0.902175,0.33728137048320894,0.6814857142857144,0.688569
1141,Kaas Lake,4.4717,106,0.771,0.3617,0.8679250000000001,0.42517336181600485,0.6352571428571429,0.688566
1142,Patna Waterfalls,4.4466,103,0.8011,0.3969,0.86165,0.42213516589611705,0.6553714285714286,0.68854
1143,Sereno Spa,4.6216,37,0.5452,0.4875,0.9054,0.3145721513193983,0.7071428571428572,0.6885
1144,Talakaveri,4.1709,398,0.8253,0.321,0.7927249999999999,0.5657837330294457,0.612,0.688498
1145,Periyar Tiger Reserve,3.9232,1497,0.9812,0.2208,0.7308,0.707119752115225,0.5547428571428572,0.688484
1146,Chetak Smarak,4.0935,460,0.9531,0.3646,0.7733749999999999,0.5812147677784116,0.6369142857142858,0.688435
1147,Sri Shantinath Bhagwan Mandir,5.0,5,0.0,0.5906,1.0,0.11737136804583777,0.7660571428571429,0.688423
1148,Church of our Lady of Velankanni,4.2814,295,0.8158,0.283,0.8203499999999999,0.5338822868058561,0.5902857142857142,0.688397
1149,Wankhede Stadium,4.1773,406,0.9016,0.3075,0.794325,0.5679046170366583,0.6042857142857143,0.688391
1150,Attukal Bhagavathy Temple,4.2299,361,0.7887,0.2826,0.8074749999999999,0.5553867498438513,0.5900571428571428,0.688365
1151,Surendrapuri,4.3102,216,0.7722,0.3381,0.82755,0.5007137505795476,0.6217714285714286,0.688343
1152,Om Ayurvedic Massage Center,4.7407,27,0.5257,0.4415,0.9351750000000001,0.2819463902992201,0.6808571428571428,0.688343
1153,Sri Ramana Ashram,4.3532,235,0.8051,0.2672,0.8383,0.5096809735922562,0.5812571428571428,0.688306
1154,Tau Devi Lal Bio Diversity Park,4.4257,148,0.7007,0.3162,0.856425,0.460548635707233,0.6092571428571428,0.688229
1155,Sri Hari Mandir Temple,4.5484,62,0.7169,0.4229,0.8871,0.3685829497558851,0.6702285714285715,0.688171
1156,Chottanikkara Temple,4.1453,530,0.8908,0.2657,0.7863249999999999,0.5963175330489212,0.5804,0.688138
1157,Treasure Island Mall,4.3697,165,0.7004,0.3462,0.842425,0.4720913580371124,0.6264000000000001,0.68812
1158,Gulaba,4.0961,583,0.9163,0.2924,0.774025,0.6064818013636155,0.5956571428571429,0.688088
1159,Shillong View Point,4.0934,610,0.8707,0.2822,0.77335,0.6113103597443156,0.5898285714285715,0.688034
1160,Adhbut Temple,5.0,6,0.0,0.5436,1.0,0.1338402136642096,0.7392000000000001,0.687992
1161,Digha Beach,4.2611,314,0.9124,0.2842,0.815275,0.5405288960334758,0.5909714285714286,0.68799
1162,Somnath Temple,4.1776,411,0.8724,0.3002,0.7944,0.5692091023920497,0.6001142857142857,0.687986
1163,Shri Keshav Balaji Devasthan,5.0,3,0.0,0.7,1.0,0.07405308831750526,0.8285714285714285,0.68793
1164,Kala Shree Art Temple,5.0,4,0.0,0.6373,1.0,0.09789285796008532,0.7927428571428571,0.687916
1165,Beypore Beach,4.2961,233,0.8524,0.3286,0.824025,0.5087717253527821,0.6163428571428572,0.687913
1166,Priyanka RCM store DAHEJ,5.0,5,0.0,0.5861,1.0,0.11737136804583777,0.7634857142857143,0.687909
1167,Chittaurgarh Fort,4.0295,780,0.9931,0.282,0.7573749999999999,0.6375362734368165,0.5897142857142857,0.687891
1168,Kovai Kuttralam,4.5507,69,0.7182,0.388,0.887675,0.3798392482593055,0.6502857142857142,0.687846
1169,Likir Monastery,4.3117,231,0.7734,0.313,0.827925,0.5078546723119547,0.6074285714285714,0.687805
1170,Umiam Lake,4.4845,97,0.6939,0.365,0.8711249999999999,0.41578660396342976,0.6371428571428571,0.687727
1171,Thumba Beach,5.0,7,0.0,0.5027,1.0,0.1481061766350105,0.7158285714285714,0.687598
1172,Bee Falls,4.1789,436,0.9173,0.2785,0.7947249999999999,0.5755027960434899,0.5877142857142857,0.687556
1173,Orchha Adventure,4.9,10,0.3162,0.5217,0.9750000000000001,0.1821285068658127,0.7266857142857143,0.687476
1174,Japanese Garden,4.4191,136,0.7751,0.3403,0.8547750000000001,0.45157810840245644,0.6230285714285715,0.687467
1175,Avalanche Lake,4.1343,469,0.9702,0.3059,0.7835749999999999,0.5832804050783048,0.6033714285714286,0.687446
1176,Bathinda Lake,4.5075,67,0.7256,0.4398,0.8768750000000001,0.37674233509513766,0.6798857142857143,0.687437
1177,Vuda City Central Park,4.5696,79,0.6541,0.3262,0.8924000000000001,0.39410521123010633,0.6149714285714286,0.687426
1178,Sudha Cars Museum,4.2545,334,0.766,0.269,0.813625,0.5471054965229187,0.5822857142857144,0.687401
1179,Boomerang Beach Bar,4.5301,83,0.9151,0.3553,0.882525,0.39931775834505784,0.6315999999999999,0.687378
1180,Shanti Kunj Gayatri Parivar Haridwar,4.4121,165,0.6438,0.2932,0.8530249999999999,0.4720913580371124,0.5961142857142858,0.687363
1181,Thiruvalluvar Statue,4.0042,712,0.8961,0.3304,0.75105,0.6278041816394295,0.6173714285714286,0.687341
1182,Kyatanamakki Hill Station,4.8571,7,0.378,0.6557,0.964275,0.1481061766350105,0.8032571428571428,0.687221
1183,Chitrakot Waterfall,4.3018,169,0.8003,0.4051,0.82545,0.47463519305522295,0.6600571428571429,0.687127
1184,Big Lake,4.128,586,0.8745,0.2472,0.782,0.6070292117326072,0.5698285714285715,0.687074
1185,Tikuji-ni-wadi,4.2988,251,1.021,0.2971,0.8247,0.5166891263908957,0.5983428571428571,0.687025
1186,My Elephant Trip,4.5181,83,0.8884,0.3645,0.8795249999999999,0.39931775834505784,0.6368571428571429,0.686929
1187,Raja's Tomb,4.0935,588,0.9116,0.2827,0.7733749999999999,0.607392599917231,0.5901142857142857,0.686928
1188,Hyderabad International Convention Center,4.1964,336,0.8376,0.3264,0.7990999999999999,0.5477414271105419,0.6150857142857143,0.68689
1189,Kalachakra Temple,4.212,349,0.7662,0.2987,0.8029999999999999,0.551785194536896,0.5992571428571428,0.686887
1190,Hanuman Mandir,4.0608,609,0.8743,0.3082,0.7652000000000001,0.611135362124061,0.6046857142857143,0.686878
1191,Fundera Park,4.469,113,0.7328,0.3321,0.8672500000000001,0.4319435193652361,0.6183428571428572,0.686877
1192,Malshej Ghat,4.5119,84,0.6854,0.3673,0.877975,0.4005821047377177,0.6384571428571428,0.686854
1193,St. Aloysius Chapel,4.2531,245,0.7849,0.3522,0.813275,0.514114639809448,0.6298285714285715,0.686838
1194,Galgibaga Beach,4.4884,129,0.6973,0.2737,0.8721000000000001,0.4459749355386971,0.5849714285714286,0.686837
1195,Udaipur Beach,4.2253,324,0.8981,0.3044,0.806325,0.5438677934987824,0.6025142857142857,0.686826
1196,Aalloa Hills Resort & Golf Course,4.697,33,0.684,0.4208,0.92425,0.30268924677763237,0.6690285714285714,0.686737
1197,Haridham Mandir,4.7647,34,0.496,0.3381,0.9411750000000001,0.30578615994180014,0.6217714285714286,0.686678
1198,Spa at Courtyard Kochi Airport Hotel,4.75,20,0.7164,0.4974,0.9375,0.25121158171004737,0.7128,0.686673
1199,Hatu Peak,4.1939,392,0.9149,0.2838,0.798475,0.5641649744355582,0.5907428571428571,0.686636
1200,Keri Beach (Querim Beach),4.391,156,0.7835,0.3254,0.84775,0.4661361062428727,0.6145142857142858,0.686619
1201,Tea Garden,4.165,394,0.8169,0.3137,0.79125,0.5647072904390337,0.6078285714285714,0.686603
1202,Jubilee Lake,4.569,58,0.7037,0.4049,0.89225,0.36157479695724565,0.6599428571428572,0.686586
1203,Thusharagiri Waterfalls,4.4318,132,0.7636,0.3267,0.85795,0.4484123649836079,0.6152571428571428,0.68655
1204,Vagamon Pine Forest,4.2519,270,0.829,0.3237,0.812975,0.5244550084371135,0.6135428571428572,0.686533
1205,Hemis Monastery,4.3239,213,0.8145,0.3108,0.830975,0.49922645013351014,0.6061714285714286,0.68649
1206,Museum of Legacies,5.0,5,0.0,0.5732,1.0,0.11737136804583777,0.7561142857142856,0.686434
1207,Vaishnodevi Temple,4.2045,352,0.761,0.3003,0.8011250000000001,0.5526970295737038,0.6001714285714286,0.686406
1208,Bada Bagh,4.0209,719,0.9921,0.301,0.755225,0.628847947321782,0.6005714285714285,0.686381
1209,Dawki River,4.239,385,0.8478,0.2372,0.80975,0.5622448915276775,0.5641142857142858,0.686371
1210,St. John's Church,4.1397,544,0.8598,0.2489,0.7849250000000001,0.5990978095119457,0.5708,0.686352
1211,Kolukkumalai Tea Estate,4.0529,624,0.9609,0.3051,0.763225,0.613730696792857,0.6029142857142856,0.686315
1212,Malabar Hill,4.1739,368,0.7435,0.3198,0.7934749999999999,0.5574329195377806,0.6113142857142856,0.68623
1213,WildHawk Adventures,5.0,5,0.0,0.5713,1.0,0.11737136804583777,0.7550285714285714,0.686217
1214,Gurudwara Gobind Dham,4.4949,99,0.6288,0.3343,0.8737250000000001,0.41794498087268644,0.6196,0.686166
1215,Samudra Beach,4.25,296,0.8704,0.2968,0.8125,0.534242611003326,0.5981714285714286,0.686157
1216,Annapurna Temple,4.3826,149,0.6738,0.3433,0.84565,0.4612632606010189,0.6247428571428572,0.686153
1217,Wilson Point (Sunrise Point),4.2646,223,0.8838,0.3597,0.8161499999999999,0.5041056552517359,0.6341142857142857,0.68613
1218,Bhoj Aqua Fun,4.9,10,0.3162,0.5097,0.9750000000000001,0.1821285068658127,0.7198285714285715,0.686104
1219,Dahanu Beach,4.4286,133,0.7516,0.3234,0.8571500000000001,0.4492126385628334,0.6133714285714286,0.686013
1220,Tons Falls,5.0,4,0.0,0.6204,1.0,0.09789285796008532,0.7830857142857143,0.685985
1221,Lake View Point,4.1834,289,0.789,0.3731,0.79585,0.5316944419545347,0.6417714285714285,0.685788
1222,Mansa Devi Temple,4.0152,787,0.8604,0.2766,0.7538,0.63848956486431,0.5866285714285714,0.685773
1223,Nehru Planetarium,4.217,318,0.7983,0.3094,0.8042499999999999,0.5418770025427568,0.6053714285714287,0.685762
1224,Garadia Mahadev Temple,4.4312,109,0.8858,0.3737,0.8577999999999999,0.42812754146090853,0.6421142857142856,0.685761
1225,Vedalife,5.0,1,,0.875,1.0,0.0,0.9285714285714286,0.685714
1226,Drishti Yoga School,4.8462,13,0.3755,0.4974,0.9615499999999999,0.20789330198171482,0.7128,0.685703
1227,Nohsngithiang (Seven Sisters) Falls,4.1636,385,0.858,0.3138,0.7908999999999999,0.5622448915276775,0.6078857142857144,0.685701
1228,Se Cathedral,4.1659,428,0.8482,0.2812,0.7914749999999999,0.5735288641727571,0.5892571428571429,0.685648
1229,Emerald Lake,4.257,249,0.822,0.3316,0.8142499999999999,0.5158378388327717,0.6180571428571427,0.685488
1230,St. Paul's Church,4.3156,225,0.7752,0.2956,0.8289,0.5050553150449233,0.5974857142857142,0.685464
1231,Kasar Devi Temple,4.3736,182,0.7602,0.291,0.8433999999999999,0.482507695574803,0.5948571428571429,0.685424
1232,"Khole Ke Hanuman JI Temple, Jaipur",4.3266,199,0.7777,0.3174,0.83165,0.4919980691901916,0.6099428571428572,0.685413
1233,BAPS Shri Swaminarayan Mandir,4.5479,73,0.688,0.3539,0.8869750000000001,0.3857761101708457,0.6307999999999999,0.68538
1234,Qurasani Mosque,5.0,2,0.0,0.7583,1.0,0.04331827972833253,0.8618857142857143,0.685373
1235,Art_en_Soul shoppe,4.8571,14,0.3631,0.4628,0.964275,0.21526422600592307,0.6930285714285714,0.685322
1236,Sachee art gallery,4.6897,29,0.7123,0.4515,0.922425,0.28931731432342833,0.6865714285714286,0.685322
1237,Patnem-Colomb Beach,4.424,125,0.7856,0.339,0.8560000000000001,0.4426360380733904,0.6222857142857142,0.685248
1238,Shri Omkareshwar Jyotirlinga,4.072,639,0.833,0.268,0.768,0.6162644761826221,0.5817142857142857,0.685222
1239,PetraVeda,5.0,6,0.0,0.5187,1.0,0.1338402136642096,0.7249714285714285,0.685146
1240,Anasakti Ashram,4.3155,187,0.7124,0.3445,0.828875,0.48538754711821946,0.6254285714285714,0.685139
1241,Yoga Nisarga,4.8333,12,0.3892,0.5273,0.9583250000000001,0.1999759009436013,0.7298857142857142,0.685132
1242,Kateel Shri Durgaparameshwari Temple,4.2954,237,0.7403,0.3001,0.82385,0.5105825487593473,0.6000571428571428,0.685111
1243,Ramanarayanam Temple,4.6923,26,0.6177,0.4755,0.9230750000000001,0.2780610158200081,0.7002857142857143,0.685013
1244,Princess Street,4.2343,303,0.7771,0.2971,0.808575,0.5367314162719141,0.5983428571428571,0.684975
1245,Panna Meena ka Kund,4.1598,388,0.8166,0.3093,0.7899499999999999,0.5630720132585721,0.6053142857142857,0.684959
1246,Wander Nagaland,4.9,10,0.3162,0.4989,0.9750000000000001,0.1821285068658127,0.7136571428571428,0.68487
1247,Pride Resorts,5.0,8,0.0,0.4457,1.0,0.1606896477741703,0.6832571428571429,0.684858
1248,Thala Malai,5.0,4,0.0,0.6104,1.0,0.09789285796008532,0.7773714285714286,0.684842
1249,Shree Ganesh Mandir Tekdi,4.2757,272,0.7398,0.2805,0.8189249999999999,0.525240570971154,0.5888571428571429,0.684806
1250,Tomb of St. Francis Xavier,4.0911,549,0.8473,0.2859,0.772775,0.6000734877384991,0.5919428571428572,0.684798
1251,Special Holidays,5.0,10,0.0,0.3887,1.0,0.1821285068658127,0.6506857142857143,0.684776
1252,Garjiya Devi Temple,4.1055,531,0.794,0.2788,0.776375,0.5965185416186185,0.5878857142857142,0.68472
1253,Upper Bhavani Lake,4.1754,342,0.9277,0.3243,0.79385,0.5496268176276392,0.6138857142857143,0.68459
1254,Parunthumpara,4.3947,114,0.8374,0.3906,0.8486750000000001,0.43287659100168213,0.6517714285714286,0.684555
1255,Living and Learning Design Centre,4.5098,51,0.6745,0.4873,0.8774500000000001,0.34808207757861187,0.7070285714285715,0.684555
1256,Tehri Dam,4.2353,255,0.8081,0.3404,0.8088249999999999,0.5183716182225367,0.6230857142857144,0.684541
1257,Rumi Darwaza,4.1275,408,0.7859,0.3266,0.7818750000000001,0.568428324081811,0.6152,0.684506
1258,Karwar Beach,4.47,100,0.7171,0.3441,0.8674999999999999,0.41900803465134107,0.6252000000000001,0.684492
1259,Tsechokling Gompa,4.3427,213,0.7585,0.2727,0.835675,0.49922645013351014,0.5843999999999999,0.684485
1260,Chandrampalli Dam,5.0,6,0.0,0.5125,1.0,0.1338402136642096,0.7214285714285714,0.684438
1261,Bandra Fort,4.2926,188,0.8803,0.3618,0.82315,0.48595431780172293,0.6353142857142858,0.684424
1262,Kanjirapuzha Dam,4.6111,36,0.5989,0.47,0.9027750000000001,0.3117230218533404,0.6971428571428572,0.684333
1263,Sanghi Temple,4.3269,156,0.7718,0.3755,0.831725,0.4661361062428727,0.6431428571428571,0.684332
1264,Cloud's End,4.2941,204,0.8943,0.3363,0.8235250000000001,0.49463612972369564,0.6207428571428572,0.684302
1265,Garden of Spiritual Wisdom,4.5224,67,0.7854,0.396,0.8806,0.37674233509513766,0.6548571428571428,0.684294
1266,Vellayani Lake,4.5918,49,0.6745,0.4048,0.89795,0.34389189255518116,0.6598857142857143,0.68412
1267,Mahabaleshwar Temple,4.0894,604,0.7718,0.2547,0.7723500000000001,0.6102560483267213,0.5741142857142857,0.684075
1268,Murud Beach,4.3008,236,0.8546,0.2857,0.8251999999999999,0.510132712207281,0.5918285714285715,0.684006
1269,Maharaja Fatesingh Museum,4.2478,226,0.7605,0.3557,0.81195,0.5055269980330861,0.6318285714285715,0.683999
