Place,avg_rating,review_count,rating_std
Fruit Orchards,4.4,5,0.8944
Pariyadeva Pashan,4.4,5,0.8944
Pariyur Kondathu Kaliamman Temple,4.4,5,1.3416
Parleshwar Ganpati Mandir,4.4,10,0.9661
Tulsi Samarak Bhavan Museum,4.4,10,0.6992
Parshwanath Temple,4.4,5,0.5477
Folk Art Museum,4.4,10,0.6992
Fire Brigade Museum,4.4,5,0.5477
Ugratara Sthan Bhagwati Tara Temple,4.4,5,0.8944
Pomburpa Spring,4.4,5,0.5477
Thenali Temple,4.4,5,0.5477
Badal Mahal,4.4,5,0.8944
B M Birla Auditorium,4.4,110,0.6933
Bahirangeshwar Siva Temple,4.4,5,0.5477
Perfect picnic,4.4,5,0.5477
Baba Bukhari Peer,4.4,5,0.8944
UbEx,4.4,15,0.9856
Baba Jatileswar,4.4,5,0.8944
Baba Rudranand Ashram,4.4,5,0.5477
The Little Paradise,4.4,5,0.5477
Ezhimala Hanuman Statue,4.4,10,0.6992
Yoga Hyagreevar Perumal Temple,4.4,5,0.5477
The Great Escape Water Park,4.4,50,0.9689
Aalankritha Art Gallery,4.4,5,0.5477
Kevalya Dham Jain Temple,4.4,30,0.7701
Galikere Lake,4.4,10,0.8433
Gallery Prospective,4.4,10,0.6992
Kalka Mata Temple,4.4,15,0.6325
Trambak Falls,4.4,5,0.5477
Padinharekara Beach,4.4,5,0.5477
Tara Books Book Building,4.4,10,1.075
India Wildlife Safari,4.4,10,0.6992
Trichennamangalam Mahadevar Temple,4.4,5,0.5477
Palace of Assembly,4.4,10,0.8433
Trimukhi Triguni Aai Shree Varadan Manai Mandir,4.4,5,0.8944
Kerala Album Art Gallery,4.4,5,0.5477
Tocklai Tea Research Centre,4.4,15,0.7368
Pallikkunnu Church,4.4,5,0.8944
Pradhanpat Waterfalls,4.4,5,0.5477
Arulmigu Subramanyar Thirukoil Temple,4.4,5,0.8944
Pallippurathu Kavu Temple,4.4,5,0.5477
Palolem Island Reserve,4.4,15,0.6325
Pambar Falls,4.4,5,0.5477
Archer Art Gallery,4.4,10,0.8433
Arya Square Mall,4.4,5,0.8944
Tarna Devi Temple,4.4,20,0.7539
Kanoria Haveli,4.4,5,0.5477
Pancha Linga Nageshwara Temple,4.4,5,0.8944
Kala Talao Lake,4.4,70,0.6895
Green Park Ayurvedic & Spices Plantation,4.3994,313,0.7448
Louisa Point,4.3986,296,0.7478
Mount Abu,4.398,799,0.8447
Khajrana Ganesh Mandir,4.398,819,0.696
On Wheelz,4.3968,63,0.636
ISKCON Chandrodaya Temple,4.3968,63,0.7304
Jabarkhet Wildlife Reserve,4.3966,58,0.6994
BhoothathanKettu Dam & Reserve Forest,4.3966,116,0.7328
Kappil Beach,4.3965,227,0.7709
Sasihithlu Beach,4.3962,53,0.8845
Royal Bhutan Monastery,4.3956,91,0.6973
Amboli Water Falls,4.3956,91,0.7729
Lal Tibba,4.3955,1388,0.8205
Khadakwasla Dam,4.3953,253,0.7779
Sanguthurai Beach,4.3953,43,0.8767
Kamarajar Mani Mantapa Monument,4.3953,43,0.791
Kodi Beach,4.3953,86,0.8579
Sayaji Baug,4.3951,610,0.7224
St. Lawrence Church,4.3947,38,0.7181
Vanganga Lake Garden,4.3947,76,0.7845
Parunthumpara,4.3947,114,0.8374
Vattakotai Beach,4.3947,38,0.7548
Shrungagiri Sri Shanmukha Temple,4.3947,76,0.8013
Bojjana Konda,4.3947,38,0.7548
Church of Our Lady Of Hope,4.3944,71,0.8014
Anantagiri Hills,4.3944,71,0.7834
Ganesh Pol Gateway,4.3944,180,0.7051
Sivagiri,4.3942,104,0.7025
Yogoda Satsanga Sakha Math,4.3939,33,0.7475
Choco-House Chocolatiers,4.3939,66,0.7417
Velocity Entertainmentz,4.3939,165,0.9734
Elante mall,4.3931,1132,0.7811
Namgyal Monastery,4.3929,28,0.8751
Silver Beach,4.3929,28,0.786
Annandale Ground,4.3929,252,0.7577
Colors Mall,4.3929,28,0.786
Ranka Monastery,4.3925,507,0.7963
Ikkeri Aghoreshwara Temple,4.3922,51,0.6951
Naneghat Hills,4.3922,51,0.7504
Ranmal Lake,4.3922,51,0.8265
Gorakhnath Temple,4.3922,153,0.7542
Mani Square mall,4.3918,97,0.7153
Shantadurga Temple,4.3918,388,0.7409
Vimal Vasahi,4.3913,23,0.7223
Peppara Wildlife Sanctuary,4.3913,23,0.6564
Shree Shaneeshwara Temple,4.3913,23,0.7827
Shrubbery Nightingale Park,4.3913,23,0.7827
Sadda Pind,4.3913,23,0.8913
Chitrakot Falls,4.3913,23,0.7223
Helen's Point,4.3913,23,0.8388
Baroli Temples Complex,4.3913,23,0.7223
Cactus Garden Sailana,4.3913,23,0.6564
Keri Beach (Querim Beach),4.391,156,0.7835
Patalpani Waterfall,4.3908,174,0.8309
Timber Trail,4.3908,412,0.8401
Lalbagh Botanical Garden,4.3906,5807,0.7736
E3 Theme Parks,4.3902,41,0.891
Shri Naguesh Temple,4.3902,41,0.7375
Constantia House,4.3902,41,0.7375
Morning Star Church for Our Lady of Vailankanni,4.3902,123,0.697
Betab Valley,4.389,982,0.7685
Fontainhas,4.389,347,0.7799
Shri Ranchhoddas Ashram,4.3889,18,0.6077
Asthalakshmi Temple,4.3889,18,0.6077
Jai Ganesh Mandir,4.3889,54,0.7376
Cris Cruises,4.3889,72,0.8649
Kumaran Kundram,4.3889,36,0.7664
Koolangal River,4.3889,72,0.7792
Deras Dam,4.3889,36,0.7281
Kinisi E-Mobility,4.3889,18,0.8498
All Saints Church,4.3889,126,0.704
Attapadi Reserve Forest,4.3889,18,0.6978
Devarayana Durga,4.3885,139,0.7849
Sarasbaug Ganpati Temple,4.3885,556,0.723
Chambal Gardens,4.3883,103,0.7571
Tata Steel Zoological Park,4.3881,134,0.7035
Casino Carnival Goa,4.3881,67,0.8869
Kanak Vrindavan Gardens,4.3881,67,0.834
International Roerich Memorial Trust,4.3879,165,0.7456
Butterfly Research Centre and Fundraiser Cafe,4.3878,49,0.8118
Houses of Goa Museum,4.3878,49,0.8616
Botanical Gardens,4.3875,3510,0.7668
Sydney Point,4.3875,271,0.8035
Naukuchiatal Lake,4.3872,328,0.8086
KBR National Park,4.3872,328,0.7416
Harcourt Butler Technological Institute,4.3871,31,0.6672
Vandana Dubey ORCHHA Cooking Class,4.3871,62,0.5234
Panaji Kala Academy,4.3871,62,0.7966
Guru Nanak Dev University,4.3871,31,0.6672
Sodhe Vadiraja Mutt,4.3871,31,0.7154
Thomman Kuth Waterfalls,4.3871,31,0.6672
Jaswant Thada,4.387,1783,0.7606
Thiksey Monastery,4.3869,1507,0.751
Banjhakri Water Falls,4.3868,729,0.806
Ross Hill Church,4.3864,44,0.6547
Belur Math,4.3863,1227,0.7816
Gargoti Mineral Museum,4.386,57,0.6749
Rusirani Village,4.386,57,0.8399
Crown Theatre,4.386,57,0.6749
State Museum of Madhya Pradesh,4.3855,83,0.7624
Kudremukh National Park,4.3854,96,0.7308
Dimna Lake,4.3851,174,0.7418
Karnataka Chitrakala Parishat,4.385,200,0.7345
Mangalam Dam,4.3846,13,0.7679
Kaikondrahalli Lake,4.3846,130,0.7714
Kishkindha Molika Bonsai Garden,4.3846,26,0.7524
Jenukallu Gudda,4.3846,13,0.6504
Kalimpong Science Centre,4.3846,52,0.745
Maharshi Sadafaldeo Dandakvan Ashram,4.3846,13,0.6504
Vanabathrakali Amman Kovil,4.3846,13,0.8697
Tomb of Bu-Ali Shah Kalandar,4.3846,26,0.5711
Cathedral Church of the Redemption,4.3846,26,0.8979
Butter fly park,4.3846,13,0.6504
Gandhiji Ashram Bapu Kuti,4.3846,13,0.6504
Chinnappanahalli Lake Park,4.3846,13,0.7679
Moti Talao,4.3846,26,0.8038
7th Mile View Point,4.3846,13,0.7679
Rajagopalaswamy Temple,4.3846,26,0.6373
Maulana Azad Library,4.3846,39,0.4929
Bigbazaar,4.3846,13,0.7679
Rampara Wildlife Sanctuary,4.3846,13,0.5064
Sri Lakshmi Narsimhaswamyvari Devastham,4.3846,13,0.7679
Jorhat Science Centre & Planetarium,4.3846,13,0.7679
Water Bird Sanctuary,4.3846,13,0.6504
Sree Maha Ganapathy Temple,4.3846,13,0.7679
Indira Gandhi Athletic Stadium,4.3846,39,0.7114
Jaldhara Water World,4.3846,13,1.0439
Gaur Central Mall,4.3846,26,0.8521
Basilica of Our Lady of Good Health,4.3841,151,0.7905
Thol Lake Bird Sanctuary,4.3838,99,0.817
Aksa Beach,4.3838,271,0.8863
Pykara Lake,4.3834,1599,0.7997
Mayfair Gangtok Casino Mahjong,4.3833,180,0.9646
Great Rann of Kutch,4.3831,509,0.7916
Masila Falls,4.383,47,0.8736
Shilparamam,4.383,47,0.6774
Prasanthi Nilayam,4.383,141,0.8673
Moti Mahal,4.383,141,0.8673
Hanuman Vatika,4.383,94,0.624
Taj Falaknuma Palace,4.3827,878,0.7651
Annapurna Temple,4.3826,149,0.6738
Seasons Mall,4.3824,170,0.785
Harni Mahadev,4.3824,34,0.652
Mahanadi Barrage,4.3824,68,0.713
Kasarsai Dam,4.3824,34,0.7791
Belapur Mango Garden,4.3824,34,0.652
Ram Mandir,4.382,89,0.7761
Jain Temple,4.3819,199,0.8071
Sringeri Mutt,4.3819,343,0.7473
Alexander Point,4.3818,110,0.7036
HPCA Stadium,4.3818,736,0.8011
Kalapathar Beach,4.3816,1284,0.8211
Arulmigu Manakula Vinayagar Temple,4.3811,1388,0.737
Harihareshwara Temple,4.381,21,0.669
Aquagreens Waterpark,4.381,21,0.74
Skandasramam Temple,4.381,21,0.8646
Teerthdham Mangalaayatan,4.381,21,0.669
Jalagam Vengal Rao Park,4.381,21,0.9735
Kunduvada Kere,4.381,21,0.9735
Shree Siddhivinayak Mandir,4.381,21,0.669
Sapni Fort,4.381,21,0.74
Chandannagar Church,4.381,21,0.8047
Ashoka Stupa Peak,4.381,21,0.8047
Dhekiakhowa Barnamghar,4.381,21,0.74
Bandstand Promenade,4.3805,226,0.758
Viviana Mall,4.3805,339,0.7918
Lock Heart Gap,4.3803,213,0.7592
St. Joseph's Cathedral,4.3803,71,0.6838
Dainkund Peak,4.3801,963,0.7663
St. Andrew's Church,4.38,50,0.753
Central Park,4.3799,229,0.8376
Tungarli Lake,4.3797,79,0.8519
Chhatarpur Temple,4.3796,540,0.745
Moti Jheel,4.3796,108,0.782
Sri Veeranarayana Temple,4.3796,108,0.8396
Garh Ganesh Mandir,4.3793,29,0.6219
Observation Tower,4.3793,29,0.7752
Malai Mahadeshwara Temple,4.3793,29,0.6769
Nandi Hills,4.379,905,0.7989
Coringa Wildlife Sanctuary,4.3788,66,0.7182
Versoli Beach,4.3787,272,0.7967
Nasim Bagh,4.3784,37,0.7941
Arvalam Waterfalls,4.3784,37,0.7941
Mumbai Port Trust Garden,4.3784,37,0.7941
Kunjapuri Devi Temple,4.3783,230,0.7537
Sai Mandir,4.3782,119,0.7364
Elephant's Head Point,4.3779,643,0.7225
Fateh Sagar Lake,4.3778,90,0.7728
Tyda Park,4.3778,45,0.8336
Sandhan Valley,4.3778,45,0.8605
Chellarkovil Viewpoint,4.3778,45,0.6498
Shri Mahalasa Temple,4.3778,90,0.7728
Snow Park,4.3774,53,0.9035
Kali River,4.3766,77,0.859
Virasat E Khalsa,4.3763,93,0.8712
Badamwari Garden,4.3759,141,0.6922
Sim`s Park,4.3758,966,0.7783
Solapur Science Centre,4.375,8,0.744
Bhootnath Mahadev,4.375,8,0.744
Nagraj Mandir,4.375,8,0.5175
Shri Lakshmi Narain Temple,4.375,8,0.744
Koonthankulam Bird Sanctuary,4.375,8,0.744
Krishi Vigyan Kendra Baramati,4.375,8,0.744
Sree Narayana Mandira Samiti,4.375,8,0.744
Tansa Wildlife Sanctuary,4.375,8,0.744
Shri Kamakshi Sharadamba Temple,4.375,8,0.744
Kaziranga Adventures,4.375,8,0.744
Harmony Arts,4.375,16,0.7188
Naini Lake,4.375,16,0.8062
Shri Mandavgarh Teerth,4.375,8,0.744
Kattikkayam Waterfalls,4.375,8,0.5175
Tamhini Falls,4.375,16,0.7188
Kherbawani Asthapan,4.375,8,0.744
Avani Kumaon,4.375,8,0.5175
Gurudwara Nanaksar Sahib,4.375,8,0.744
Shri Ankleshwar Tirth,4.375,8,0.5175
Ambur Shoe Lounge,4.375,8,0.5175
Uppalapadu Bird Sanctuary,4.375,16,0.7188
Srinivasa Mangapuram Temple,4.375,8,0.744
Krushnai Water World,4.375,8,0.744
Bela Bhawani Temple,4.375,8,0.744
Gurudwara Bhai Saheb Bhai Daya Singh Ji Bhai Dharam Singh Ji,4.375,8,0.744
Shri Sateri Temple,4.375,8,0.5175
Bathi Gudda,4.375,8,0.744
Buddha Park,4.375,8,1.0607
Thindal Murugan Temple,4.375,56,0.7023
Tungareshwar Temple,4.375,88,0.8348
Ananda Buddha Vihara Temple,4.375,32,0.8328
Kailashgiri Hill,4.375,80,0.7004
Sri Jagannath Temple,4.375,8,0.744
Sunrise Dream World Amusement Park,4.375,8,0.9161
Mahunag Temple,4.375,8,0.9161
Adyanpara Waterfalls,4.375,40,0.8378
Jagityala Fort,4.375,8,1.0607
Faculty of Management Studies,4.375,8,0.744
Semmozhi Poonga,4.375,64,0.7015
Vishansar Lake,4.375,8,0.744
80 Mile Round,4.375,16,0.8062
Shahidi Park,4.375,8,0.744
Desert Thar Safari,4.375,8,0.744
Dream World Amusement Park,4.375,8,0.744
Nuggikeri,4.375,8,0.9161
Janwaar Castle,4.375,8,0.744
Pimpalgaon Joga Dam,4.375,8,0.5175
Achara Beach,4.375,16,0.8851
Chintala Venkatramana Swamy Temple,4.375,8,0.5175
"Yogiraj Tukarambaba Khedlekar Ashram, Pandharpur",4.375,8,0.744
Nandgaon Beach,4.375,16,0.7188
"ISKCON Imphal, Sri Sri Radha Krishnacandra Temple",4.375,48,0.733
Karma Spa at Haathi Mahal,4.375,16,0.8062
Jalaram Temple,4.375,16,0.7188
Maa Bhangayani Temple,4.375,8,0.744
Samthar Plateau,4.375,8,0.9161
Church of Scotland,4.375,8,0.9161
Devi Art Foundation,4.375,16,1.0878
Devi Jagdamba Temple,4.375,8,0.5175
Gagangad,4.375,8,0.744
Aakriti Art Gallery,4.375,8,1.0607
Sangmeshwar Temple,4.375,8,0.9161
Zana Falls,4.375,56,0.7761
Devi Krishnamai Temple,4.375,8,0.5175
National Institute of Sports,4.375,32,0.7071
"ISKCON, Math Chowmuhani",4.375,8,0.5175
Lal Mata Temple,4.375,8,0.5175
Noida Stadium,4.375,8,0.5175
Radha Krishna Mandir,4.375,8,0.744
Jain Svetambar Temple,4.375,8,0.744
Laxminarayan Temple,4.375,24,0.7109
INTACH Heritage Centre,4.375,48,0.7614
Shree Khodaldham Mandir - Kagvad,4.375,8,0.9161
Roodraksh mall,4.375,16,0.6191
Chattradi Temple,4.375,8,0.744
Shravanathji's Temple,4.375,8,0.9161
Gangau Dam,4.375,8,0.5175
Safarnama Travelers,4.375,16,0.5
ST. Thomas Orthodox Syrian Church,4.375,8,1.0607
Namasthe Ayurveda,4.375,24,0.8242
Our Lady of Remedios Church,4.375,8,1.0607
Dandoba Hills Forest Preserve,4.375,8,0.744
Kunti Betta,4.375,16,0.7188
Gandhi Samadhi,4.375,8,0.744
Diamond Plaza,4.375,24,0.7109
Elephant Conservation & Care Center,4.375,16,0.9574
Vellai Puliar Temple,4.375,8,0.5175
Gudnapur Lake,4.375,8,0.9161
Rainbow Resorts,4.375,16,1.0878
Divya Saketam,4.375,8,0.9161
Kyathsandhra,4.375,8,0.5175
Saddle Peak National Park,4.375,8,0.744
Pratap Celebrity Wax Museum Jaipur,4.375,16,0.7188
Sharada Temple,4.375,24,0.8242
Raiganj Wildlife Sanctuary,4.375,16,0.7188
Bharatpur Beach,4.3745,470,0.7865
Kasar Devi Temple,4.3736,182,0.7602
Jawahar Circle Garden,4.3733,75,0.7493
Colva Beach,4.3729,1668,0.8399
Royal Gaitor Tumbas,4.3727,220,0.8205
Gurudwara Shri Singh Sabha,4.3725,51,0.6312
Dibru Saikhowa National Park,4.3725,51,0.799
Thai Monastery,4.3723,137,0.786
Matho Monastery,4.3721,43,0.7567
Covelong Beach,4.3717,113,0.8039
Mini Seashore,4.3714,35,0.8432
Muzhappilangad Drive-in Beach,4.3711,679,0.7968
Viswaroopa Adhivyadhihara Sri Bhaktha Anjaneyaswami Temple,4.3708,267,0.7416
Hanuman Garhi,4.3707,116,0.7636
Sacred Heart Church,4.3704,27,0.8389
Sri Ramakrishna Math,4.3704,216,0.7606
Lal Pari Lake,4.3704,27,0.7415
Beas River,4.3701,2318,0.7846
Bhavani Island,4.3699,173,0.8294
Durpin Dara Hill,4.3699,73,0.7729
Athirappilly Falls,4.3697,641,0.8076
Treasure Island Mall,4.3697,165,0.7004
Thumboormuzhy Dam,4.3696,46,0.6785
Velsao Beach,4.3696,46,0.8527
Mukteswara Temple,4.3696,257,0.7392
Rankala Lake,4.3694,268,0.7406
Sivananda Ashram,4.3694,111,0.7252
Kishore Sagar,4.3692,65,0.782
St. Mary's Bascilica,4.3692,65,0.782
Yodha Cultural Village Thekkady,4.369,187,0.6938
Wide Beach,4.369,84,0.7727
Puri Beach,4.3688,1920,0.8415
Meja Dam,4.3684,19,0.8307
Gandharv Farm & Resorts,4.3684,19,1.0116
Tharpa Choling Monastery,4.3684,19,0.7609
Ambreshwar Shiva Temple,4.3684,19,0.8951
Ranjitsagar Dam,4.3684,19,0.8951
Shree Ganesh Temple,4.3684,19,0.684
Kamarajar Lake,4.3684,19,0.8951
Ilanjippara Waterfall,4.3684,19,0.4956
Govind Devji Temple,4.3683,630,0.7758
Shalimar Bagh,4.3678,726,0.8041
Panambur Beach,4.3674,528,0.8566
Ujjaini Mahakali Temple,4.3671,79,0.7369
Lamayuru,4.3671,79,0.7709
Pampadum Shola National Park,4.3667,30,0.7184
Dooars,4.3667,150,0.7456
Mughal Heritage Walk,4.3667,30,0.7184
Crown Casino,4.3667,30,0.8899
Next Galleria Mall,4.3667,30,0.8087
Dhyanalinga Temple,4.3664,857,0.8037
Ishwariya Temple,4.3659,41,0.5812
Toad Rock,4.3659,41,0.9422
Wellington Gymkhana Club Golf Course,4.3659,82,0.8536
Ramakrishna Mission,4.3654,52,0.7677
Chiklihole Reservoir,4.3654,104,0.7381
Thirumullavaram Beach,4.3654,52,0.7677
Chakratirth Beach,4.3651,63,0.867
Deskit Monastery,4.3643,667,0.7598
Magneto - The Mall,4.3641,217,0.7645
Dhanwanthari Temple,4.3636,11,0.6742
Suryamal Peak,4.3636,11,1.1201
Xuanzang Memorial,4.3636,11,0.809
Raichand Deepchand Library,4.3636,11,0.5045
Suntale Stream,4.3636,11,0.809
Kolab Reservoir,4.3636,11,0.5045
Jayadev Vatika,4.3636,11,0.6742
Eco Beach,4.3636,11,0.809
Br Hills Wildlife Sanctuary,4.3636,11,0.6742
Madhya Pradesh Tribal Museum,4.3636,275,0.7633
Himachal Darshan Photo Gallery,4.3636,11,0.809
Arulmigu Patteeswarar Swamy Temple,4.3636,308,0.7112
Gandhi Sagar Lake,4.3636,11,0.809
"Shrine of Infant Jesus, Nashik",4.3636,22,0.658
Tilyar Lake,4.3636,55,0.8895
Kali Khola Falls,4.3636,11,0.5045
Madavar Vilagam Vaidyanathar Temple,4.3636,11,0.9244
Lahe Lahe,4.3636,11,0.6742
Athirapalli Water Falls,4.3636,11,0.9244
Vietnamese Temple,4.3636,22,0.9535
Omkareshwarar Temple,4.3636,11,0.9244
Parimal Garden,4.3636,154,0.7823
Bugga Ramalingeswara Swamy Temple,4.3636,11,0.809
Piran Kaliyar Sharif,4.3636,33,0.7424
Mahalingapuram Sree Ayyappa Temple,4.3636,99,0.7485
Apeejay Institute of Hospitality,4.3636,11,0.6742
Pochera Waterfalls,4.3636,22,0.8477
Kala Vithika,4.3636,11,0.809
Kalacha Beach,4.3636,11,0.9244
Virasat-e-Khlasa,4.3636,11,0.5045
Periyakanal Waterfalls,4.3636,22,0.8477
MG Marg,4.3635,1249,0.7398
Amber Fort,4.3633,13970,0.7975
Khajjiar Lake,4.363,719,0.8463
ChhattBir Zoo,4.363,146,0.7417
Lotus Pond,4.3623,69,0.747
Kanak Bhavan Temple,4.3623,69,0.6854
Mysore Palace (Amba Vilas),4.3621,5520,0.7882
Fort St. Angelos,4.3619,409,0.7677
Sajjangarh Fort,4.3617,47,0.764
Krazy Castle Aqua Park,4.3617,47,0.8451
Shri Ganesh Temple,4.3617,235,0.7742
Adalaj Step-well,4.3617,1670,0.7543
Chandrabhaga Beach,4.3615,260,0.8006
Yarada Beach,4.3612,335,0.8535
Mukutmanipur Dam,4.3611,108,0.8255
Kondana Caves,4.3611,36,0.7983
ISKCON Indore,4.3611,72,0.7927
Kabini Wildlife Safari - Day Tour,4.3608,97,0.9035
Dilwara Jain Temples,4.3608,1871,0.7668
Sri Chamarajendra Zoological Gardens,4.3606,3178,0.786
Shree Swaminarayan Mandir Kalupur,4.3602,186,0.8149
Gandhi Ghat Near Nit Patna,4.36,50,0.7217
Swamimalai Hills,4.36,50,0.7762
Gangavaram Beach,4.36,25,0.9074
Kedareshwar Temple,4.36,25,0.7572
Nandalay Haveli,4.36,25,0.6377
Sadasiva Brahmendra Samadhi,4.36,25,0.6377
Takhteshwar Temple,4.3596,114,0.718
Aji Dam Garden,4.3594,64,0.7208
Kune Waterfalls,4.359,78,0.8524
Korigad Fort,4.359,78,0.7381
Dalai Lama Temple Complex,4.3589,1198,0.806
Bekal Fort,4.3589,574,0.7704
Kundala Dam Lake,4.3587,644,0.7608
Ocean Park India,4.3587,92,0.8718
National Gallery of Modern Art,4.3584,586,0.8277
Crafts Museum,4.3581,229,0.8549
Mawkdok Dympep Valley,4.3581,148,0.747
Osho Teerth Park,4.3581,148,0.8249
Mughal Gardens,4.3579,732,0.7952
Science City,4.3573,722,0.7968
Meera Bai (Charbhuja) Temple,4.3571,14,0.7449
Sagareshwar Beach,4.3571,28,0.78
Madhuban Park,4.3571,14,0.6333
Sri Nagueshi Temple,4.3571,14,0.8419
Sahasradhara Temple,4.3571,14,0.6333
Osam Hill,4.3571,14,0.6333
Chemre Gompa Monastery,4.3571,42,0.8785
The Mallikarjun Temple,4.3571,42,0.6922
Fanaswadi Temple,4.3571,14,0.8419
Indra Bal Vihar Park,4.3571,14,0.4972
Puliyancholai Falls,4.3571,14,0.8419
Ohel David Synagogue,4.3571,14,0.7449
Auli,4.3571,140,0.8403
Mattu Beach,4.3571,28,0.6215
Mangladevi Temple,4.3571,14,0.7449
Magod Falls,4.3571,28,0.78
Rani Rupavati's Mosque,4.3571,14,0.8419
Kamaksha Devi Temple,4.3571,14,0.4972
Surpaneshwar Shiva Temple,4.3571,14,0.7449
Rajendragiri Sunset Point,4.3571,70,0.7621
Malakkappara,4.3571,14,0.7449
Wat Thai Temple,4.3571,14,0.8419
Adi Shankara Temple,4.3571,84,0.7706
Osman Sagar Lake,4.3565,115,0.7397
VGP Universal Kingdom,4.3565,331,1.0059
City Mall,4.3561,132,0.7324
Breezy Beach,4.3559,59,0.7603
Tibetan Temple,4.3559,118,0.7341
Bargi Dam,4.3557,149,0.8469
Lord Someshwara Temple,4.3556,45,0.6451
Bomdila Monastery,4.3556,90,0.7976
King George Point,4.3556,45,0.7121
Lighthouse Beach,4.3556,1423,0.8428
Kalakriti Cultural & Convention Center,4.3556,284,0.8303
ISKCON Temple Delhi,4.3554,2023,0.572
Chaitanya Jyoti Museum,4.3548,62,0.6798
Benz Celebrity Wax Museum,4.3548,31,0.7978
Ajwa Garden,4.3548,62,0.9071
Sinthan Top,4.3546,141,0.7758
Dharmasthala Sri Manjunatha Swamy Temple,4.3542,48,0.8119
Peddamma Temple,4.3538,277,0.7206
Tapi River Front,4.3538,65,0.959
Shilparamam Cultural Society,4.3535,911,0.7705
Rama Krishna Beach,4.3534,815,0.8237
Sri Ramana Ashram,4.3532,235,0.8051
Adiyogi Shiva,4.3531,405,0.7455
APCA-VDCA Stadium,4.3529,34,0.6912
Jhandi Dara Sunrise Point,4.3529,34,0.9173
Arulmigu Sri Muppathamman Temple,4.3529,17,0.7019
Bettada Byraveshwara Temple,4.3529,17,0.7859
Diglipur Beach,4.3529,34,0.8486
Public Library,4.3529,17,0.7019
Parsi Fire Temple,4.3529,17,0.6063
Navi Mumbai Municipal Corporation,4.3529,68,0.7484
David Sassoon Library and Reading Room,4.3529,17,0.7859
Martyr's Memorial,4.3529,17,0.6063
Sree Varaprada Venkateswar Devagiri Temple,4.3529,17,0.7859
Mussoorie Christ Church,4.3523,88,0.7737
Jain Temple - Mumbai,4.3523,352,0.7555
Mannavanur Lake,4.3522,318,0.7994
Himvalley Manali Amusement & Culture Park,4.3521,71,0.9577
Queens Land,4.3521,213,0.9872
Kate's Point,4.352,196,0.7258
EME Temple,4.3518,469,0.7693
Express Avenue Mall,4.3517,836,0.7941
St. Mary's Basilica,4.3516,219,0.7355
Pushpa Gujral Science City,4.3515,239,0.8313
Kodaikanal Lake,4.3515,2970,0.7947
Siddaganga Mutt,4.3514,37,0.8238
Somnathpur Temple,4.3509,798,0.7871
Horsley Hills,4.3509,228,0.7795
Kukrail Forest Reserve,4.3509,57,0.8343
Junagarh Fort,4.3504,1116,0.7935
Anandashram,4.35,20,0.8751
Nanda Devi National Park,4.35,20,0.5871
Luna Vasahi Temple,4.35,20,0.6708
Dera Baba Banda,4.35,40,0.7355
Maa Rameshwari Shyama Mandir,4.35,20,0.6708
Vellode Bird Sanctuary,4.35,20,0.7452
Cable Stay Bridge,4.35,20,0.6708
Indore Zoo,4.35,20,1.1367
Karai Dam,4.35,20,0.9333
Dreamland Amusement Park,4.35,20,0.9333
Sardar Patel and Vithalbhai Patel Memorial,4.35,60,0.6594
Pangong Tso,4.3497,3266,0.8251
Tip-in-Top Point,4.3494,538,0.7602
Sri Vekateswara Swamy Temple,4.3494,83,0.8473
Nameri National Park,4.3488,43,0.8697
Forest Research Institute Museum,4.3488,43,0.8697
Baranti,4.3486,109,0.8647
Tibetan Buddhist Monastery,4.3485,66,0.7941
Marble Rocks at Bhedaghat,4.3482,626,0.7839
Panjab University,4.3481,270,0.852
Tashiding Monastery,4.3478,23,0.7141
Kanifnath Temple,4.3478,23,0.7751
Kapilash Temple,4.3478,23,0.8847
Ocean World Water Park,4.3478,69,0.7826
Mulshi Dam,4.3473,262,0.8428
Gajner Lake,4.3472,144,0.8305
Jalakandeswarar Temple,4.3472,193,0.7897
Great Buddha Statue,4.3471,291,0.761
Chokhi Dhani,4.347,219,0.9424
Vikram Sarabhai Space Exhibition,4.3469,49,0.6938
The Ridge,4.3468,868,0.7911
Torna Fort,4.3467,75,0.7442
Ambika Niketan Temple,4.3465,127,0.6829
Tomb of Itimad-ud-Daulah,4.3463,1698,0.7949
Church of Holy Spirit,4.3462,78,0.7529
Rao Jodha Desert Rock Park,4.3462,442,0.8082
Gulmohar Park Mall,4.3462,26,0.8918
Western Catchment,4.3462,26,0.7971
Sakrebailu Elephant Camp,4.3459,292,0.7645
MGM Dizzee World,4.3459,133,0.9851
Masuriya Hill Garden,4.3448,29,0.7689
Overbury's Folly,4.3448,29,0.8567
Jawaharlal Nehru Biological Park,4.3448,29,0.8567
Royal Western India Turf Club,4.3448,29,0.6695
Discs & Machines - Sunny's Gramophone Museum,4.3448,58,0.6367
Pinjore Gardens,4.3448,261,0.8343
Khalsa College,4.3447,206,0.7343
Yousmarg,4.3445,238,0.8363
Town Hall (Asiatic Society Library),4.3443,61,0.6803
Tincha Fall,4.3443,61,0.8344
Bhuvaneshwari Temple,4.3443,61,0.7044
Marudamalai Temple,4.3441,558,0.7603
St. Mark's Cathedral,4.3439,157,0.74
Alpha One Mall,4.3438,64,0.8207
Indian Institute of Scuba Diving & Aquatic Sports,4.3438,32,0.7007
